Cost, Pr(OPT<Cost)
376.0,0.0324
377.42155009451795,0.032799999999999996
377.4861660079051,0.032999999999999995
377.56340956340955,0.03319999999999999
377.5966029723991,0.03339999999999999
377.61027837259104,0.03359999999999999
377.6347826086956,0.03379999999999999
377.68609865470853,0.03399999999999999
377.72873563218394,0.03419999999999999
377.78622327790976,0.034399999999999986
377.81204819277104,0.034599999999999985
377.84313725490193,0.034799999999999984
377.8567901234568,0.03499999999999998
377.8660049627792,0.03519999999999998
377.8706467661692,0.03539999999999998
377.91348600508906,0.03579999999999998
377.9583333333333,0.035999999999999976
377.96344647519584,0.036199999999999975
377.97375328083984,0.036399999999999974
378.01608579088474,0.03659999999999997
378.02150537634407,0.03679999999999997
378.05464480874315,0.03699999999999997
378.07162534435264,0.03719999999999997
378.08310249307476,0.03739999999999997
378.1005586592179,0.03759999999999997
378.1183098591549,0.037799999999999966
379.0383838383839,0.037999999999999964
379.05691056910564,0.03819999999999996
379.15303983228506,0.03839999999999996
379.1663157894737,0.03859999999999996
379.47344110854505,0.03879999999999996
379.53051643192487,0.03899999999999996
379.54716981132077,0.03919999999999996
379.6328502415459,0.039399999999999956
379.71358024691364,0.039599999999999955
379.7506234413965,0.039799999999999953
379.89637305699483,0.03999999999999995
379.9268929503917,0.04039999999999995
379.9683377308707,0.04079999999999995
380.1662049861495,0.041199999999999945
380.20111731843576,0.041399999999999944
380.2128851540616,0.04159999999999994
380.3384615384615,0.04179999999999994
380.3468208092486,0.04199999999999994
380.77966101694915,0.04219999999999994
380.8937093275488,0.04239999999999994
381.0469798657718,0.042599999999999937
381.11564625850343,0.042799999999999935
381.1506849315069,0.042999999999999934
381.2131715771231,0.04319999999999993
381.2957746478873,0.04339999999999993
381.30823529411765,0.04359999999999993
381.4230769230769,0.04399999999999993
381.6259351620947,0.04419999999999993
381.6754716981132,0.044399999999999926
381.74045801526717,0.044599999999999924
381.7551020408164,0.04499999999999992
381.875,0.04539999999999992
381.8903394255875,0.04559999999999992
381.95643564356436,0.04579999999999992
382.0,0.045999999999999916
382.0767676767677,0.046199999999999915
382.1304347826087,0.046399999999999914
382.1893004115226,0.04659999999999991
382.23204419889504,0.04679999999999991
382.3016759776536,0.04699999999999991
382.3728813559322,0.04719999999999991
382.4549356223176,0.04739999999999991
382.7443946188341,0.047599999999999906
382.883295194508,0.047799999999999905
383.02803738317755,0.047999999999999904
383.0943396226415,0.0481999999999999
383.10775047258977,0.0483999999999999
383.18929254302105,0.0485999999999999
383.21342925659474,0.0487999999999999
383.2657004830918,0.0489999999999999
383.28329297820824,0.0491999999999999
383.4088669950739,0.049399999999999895
383.44554455445547,0.04979999999999989
