Cost, Pr(OPT<Cost)
36.0,0.36
36.92307692307692,0.39
36.94736842105264,0.54
36.97297297297297,0.72
37.0,0.87
37.028571428571425,0.97
37.05882352941176,0.98
37.125,1.0
