generated,expanded,reopened,cost,g1,h1,g2,h2,g3,h3,w,is-W-opt
3124.0,83.0,0.0,40.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
20573.0,542.0,0.0,39.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
144062.0,3792.0,0.0,38.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
2265.0,60.0,0.0,46.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,false
903.0,24.0,1.0,44.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,false
3113.0,82.0,0.0,40.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
22103.0,582.0,1.0,39.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
13905.0,366.0,4.0,38.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
53567.0,1410.0,4.0,37.0,0.0,37.0,2.0,37.0,2.0,37.0,1.1,true
2072.0,55.0,0.0,48.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
1727.0,46.0,0.0,44.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
611.0,17.0,5.0,43.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
5273.0,139.0,1.0,42.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
68065.0,1792.0,23.0,41.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
83397.0,2195.0,13.0,40.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
3053.0,81.0,0.0,39.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
3040.0,80.0,0.0,51.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
1139.0,30.0,4.0,49.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
2393.0,63.0,0.0,45.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
4943.0,131.0,1.0,44.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
6649.0,175.0,2.0,43.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
10361.0,273.0,15.0,42.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
5292.0,140.0,19.0,41.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
8256.0,218.0,59.0,40.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
590652.0,15544.0,27.0,39.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
2116.0,56.0,0.0,46.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,false
1317.0,35.0,2.0,43.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,false
1768.0,47.0,1.0,41.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,false
5062.0,134.0,1.0,40.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,false
26493.0,698.0,4.0,38.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,true
325060.0,8555.0,3.0,37.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,true
1078110.0,28372.0,19.0,36.0,0.0,35.0,2.0,35.0,2.0,35.0,1.1,true
1989.0,53.0,0.0,42.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,false
2677.0,71.0,0.0,40.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
3543.0,94.0,0.0,39.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
457940.0,12052.0,0.0,38.0,0.0,38.0,2.0,38.0,2.0,38.0,1.1,true
2239.0,59.0,0.0,47.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,false
870.0,23.0,2.0,45.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,false
10175.0,268.0,0.0,44.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,false
8609.0,227.0,0.0,43.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,false
93289.0,2455.0,3.0,42.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,true
172050.0,4528.0,24.0,41.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,true
788585.0,20753.0,9.0,40.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,true
774525.0,20383.0,22.0,39.0,0.0,39.0,2.0,39.0,2.0,39.0,1.1,true
