InstanceID,Found,Depth,Cost,Iterations,Generated,Expanded,Cpu Time,Wall Time,delta,epsilon,pacCondition,Domain
90,1,762,762.0,8,224136,133046,327,340,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
91,1,629,629.0,5,230105,135919,312,310,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
92,1,525,525.0,3,54528,32866,93,88,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
93,1,469,469.0,7,84703,50029,124,130,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
94,1,614,614.0,5,130471,76319,218,230,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
95,1,835,835.0,9,384820,228875,702,701,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
96,1,612,612.0,3,104689,61108,187,190,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
97,1,452,452.0,7,41369,23912,62,70,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
98,1,728,728.0,6,203944,121807,280,273,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
99,1,636,636.0,8,860157,509326,1232,1261,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
100,1,748,748.0,5,104478,62730,124,131,0.1,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
51,1,455,455.0,4,88849,52714,124,127,0.2,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
52,1,670,670.0,5,13547,7788,31,20,0.2,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
53,1,560,560.0,5,21607,12965,62,50,0.2,0.1,org.cs4j.core.algorithms.pac.conditions.MLPacCondition,VacuumRobot,
