generated,expanded,reopened,cost,g1,h1,g2,h2,g3,h3,w,is-W-opt
10112.0,5890.0,2638.0,634.0,0.0,474.0,2.0,474.0,2.0,474.0,1.1,true
20749.0,12408.0,2372.0,624.0,0.0,474.0,2.0,474.0,2.0,474.0,1.1,true
4391.0,2605.0,534.0,708.0,0.0,367.0,2.0,367.0,2.0,367.0,1.1,false
12869.0,7507.0,4495.0,616.0,0.0,367.0,2.0,367.0,2.0,367.0,1.1,true
13524.0,7729.0,6290.0,604.0,0.0,367.0,2.0,367.0,2.0,367.0,1.1,true
11764.0,6818.0,6513.0,592.0,0.0,367.0,2.0,367.0,2.0,367.0,1.1,true
59197.0,35214.0,8975.0,588.0,0.0,367.0,2.0,367.0,2.0,367.0,1.1,true
16299.0,9695.0,4178.0,895.0,0.0,392.0,2.0,392.0,2.0,392.0,1.1,false
5219.0,3040.0,2283.0,637.0,0.0,392.0,2.0,392.0,2.0,392.0,1.1,false
2500.0,1397.0,840.0,611.0,0.0,392.0,2.0,392.0,2.0,392.0,1.1,true
18147.0,10497.0,8202.0,585.0,0.0,392.0,2.0,392.0,2.0,392.0,1.1,true
11620.0,6900.0,2794.0,577.0,0.0,392.0,2.0,392.0,2.0,392.0,1.1,true
3312.0,1922.0,334.0,740.0,0.0,458.0,2.0,458.0,2.0,458.0,1.1,false
3222.0,1830.0,1390.0,714.0,0.0,458.0,2.0,458.0,2.0,458.0,1.1,false
15133.0,8841.0,4651.0,638.0,0.0,458.0,2.0,458.0,2.0,458.0,1.1,true
5089.0,2910.0,2611.0,624.0,0.0,458.0,2.0,458.0,2.0,458.0,1.1,true
3422.0,2002.0,1402.0,620.0,0.0,458.0,2.0,458.0,2.0,458.0,1.1,true
8018.0,4712.0,1883.0,618.0,0.0,458.0,2.0,458.0,2.0,458.0,1.1,true
30941.0,18548.0,11367.0,833.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,false
45337.0,26843.0,19695.0,585.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,true
10063.0,5912.0,3253.0,569.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,true
2029.0,1191.0,172.0,508.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,false
3757.0,2219.0,1511.0,482.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
13984.0,8165.0,3710.0,458.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
690.0,359.0,225.0,454.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
3363.0,1993.0,87.0,452.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
1996.0,1173.0,89.0,442.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
11973.0,7086.0,2547.0,806.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,false
31867.0,18643.0,13078.0,668.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
5523.0,3273.0,1846.0,654.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
20749.0,12245.0,10672.0,642.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
22305.0,13141.0,8619.0,638.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
28969.0,17371.0,12858.0,636.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
31186.0,18514.0,1883.0,616.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
12651.0,7446.0,983.0,612.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
2596.0,1568.0,208.0,666.0,0.0,411.0,2.0,411.0,2.0,411.0,1.1,false
4303.0,2455.0,1521.0,554.0,0.0,411.0,2.0,411.0,2.0,411.0,1.1,true
7185.0,4139.0,2987.0,524.0,0.0,411.0,2.0,411.0,2.0,411.0,1.1,true
16575.0,9877.0,3228.0,520.0,0.0,411.0,2.0,411.0,2.0,411.0,1.1,true
37099.0,21914.0,15360.0,911.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,false
1647.0,955.0,769.0,897.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,false
7923.0,4672.0,2974.0,865.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,false
15052.0,8757.0,2467.0,826.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
3219.0,1971.0,1517.0,820.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
10423.0,6124.0,5621.0,808.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
2891.0,1764.0,1738.0,802.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
1871.0,1103.0,937.0,794.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
8622.0,5048.0,4310.0,790.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
3092.0,1764.0,576.0,778.0,0.0,478.0,2.0,478.0,2.0,478.0,1.1,true
2019.0,1162.0,33.0,663.0,0.0,433.0,2.0,433.0,2.0,433.0,1.1,false
5496.0,3196.0,2034.0,597.0,0.0,433.0,2.0,433.0,2.0,433.0,1.1,true
19047.0,11140.0,8329.0,561.0,0.0,433.0,2.0,433.0,2.0,433.0,1.1,true
32868.0,19139.0,2333.0,559.0,0.0,433.0,2.0,433.0,2.0,433.0,1.1,true
9106.0,5340.0,670.0,553.0,0.0,433.0,2.0,433.0,2.0,433.0,1.1,true
5592.0,3323.0,599.0,991.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,false
1854.0,1105.0,853.0,935.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,false
237.0,139.0,112.0,923.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,false
419.0,250.0,234.0,913.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,false
19940.0,11513.0,6839.0,863.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,true
227.0,134.0,125.0,851.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,true
420.0,251.0,241.0,841.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,true
17146.0,10179.0,4756.0,817.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,true
14967.0,8915.0,2059.0,802.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,true
47358.0,27834.0,17663.0,796.0,0.0,576.0,2.0,576.0,2.0,576.0,1.1,true
7302.0,4313.0,1541.0,732.0,0.0,309.0,2.0,309.0,2.0,309.0,1.1,false
8538.0,4987.0,3915.0,540.0,0.0,309.0,2.0,309.0,2.0,309.0,1.1,true
10524.0,6140.0,4011.0,502.0,0.0,309.0,2.0,309.0,2.0,309.0,1.1,true
70066.0,41599.0,2362.0,500.0,0.0,309.0,2.0,309.0,2.0,309.0,1.1,true
6231.0,3739.0,1480.0,658.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,false
12636.0,7369.0,5867.0,634.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,false
16777.0,9814.0,7757.0,608.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,false
23.0,14.0,7.0,602.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,false
11967.0,7066.0,3846.0,572.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,true
22.0,14.0,7.0,566.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,true
1419.0,808.0,596.0,554.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,true
13204.0,7781.0,2092.0,546.0,0.0,379.0,2.0,379.0,2.0,379.0,1.1,true
7069.0,4151.0,991.0,752.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,false
52096.0,30557.0,27145.0,632.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,true
26414.0,15439.0,8046.0,608.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,true
40483.0,23883.0,3024.0,602.0,0.0,342.0,2.0,342.0,2.0,342.0,1.1,true
9376.0,5616.0,1762.0,751.0,0.0,372.0,2.0,372.0,2.0,372.0,1.1,false
18676.0,10968.0,7798.0,613.0,0.0,372.0,2.0,372.0,2.0,372.0,1.1,true
2681.0,1572.0,175.0,611.0,0.0,372.0,2.0,372.0,2.0,372.0,1.1,true
75107.0,43985.0,16257.0,595.0,0.0,372.0,2.0,372.0,2.0,372.0,1.1,true
25.0,15.0,13.0,593.0,0.0,372.0,2.0,372.0,2.0,372.0,1.1,true
31519.0,18385.0,9637.0,940.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,false
36063.0,21131.0,12355.0,626.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,false
374.0,219.0,71.0,594.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,true
2853.0,1714.0,195.0,586.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,true
20956.0,12306.0,1280.0,572.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,true
57.0,32.0,27.0,568.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,true
7381.0,4174.0,850.0,566.0,0.0,384.0,2.0,384.0,2.0,384.0,1.1,true
4923.0,2872.0,528.0,826.0,0.0,492.0,2.0,492.0,2.0,492.0,1.1,false
38165.0,22894.0,20508.0,776.0,0.0,492.0,2.0,492.0,2.0,492.0,1.1,true
109173.0,64575.0,60572.0,742.0,0.0,492.0,2.0,492.0,2.0,492.0,1.1,true
94024.0,55575.0,11181.0,738.0,0.0,492.0,2.0,492.0,2.0,492.0,1.1,true
8876.0,5388.0,2129.0,899.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,false
8664.0,5455.0,4383.0,773.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,false
9578.0,5857.0,4067.0,753.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
16596.0,9937.0,9260.0,733.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
27291.0,16364.0,15119.0,717.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
49289.0,29225.0,27023.0,703.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
58946.0,34685.0,23989.0,697.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
24890.0,14880.0,657.0,695.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
52363.0,31417.0,642.0,693.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
10313.0,6038.0,1524.0,851.0,0.0,497.0,2.0,497.0,2.0,497.0,1.1,false
16092.0,9415.0,4128.0,687.0,0.0,497.0,2.0,497.0,2.0,497.0,1.1,true
875.0,470.0,255.0,675.0,0.0,497.0,2.0,497.0,2.0,497.0,1.1,true
15070.0,8826.0,4032.0,665.0,0.0,497.0,2.0,497.0,2.0,497.0,1.1,true
14591.0,8642.0,3507.0,661.0,0.0,497.0,2.0,497.0,2.0,497.0,1.1,true
2912.0,1730.0,310.0,628.0,0.0,388.0,2.0,388.0,2.0,388.0,1.1,false
5480.0,3236.0,2188.0,580.0,0.0,388.0,2.0,388.0,2.0,388.0,1.1,false
2549.0,1532.0,965.0,558.0,0.0,388.0,2.0,388.0,2.0,388.0,1.1,true
13882.0,8136.0,5213.0,534.0,0.0,388.0,2.0,388.0,2.0,388.0,1.1,true
10062.0,5987.0,4418.0,526.0,0.0,388.0,2.0,388.0,2.0,388.0,1.1,true
28974.0,17251.0,773.0,524.0,0.0,388.0,2.0,388.0,2.0,388.0,1.1,true
9973.0,5906.0,1730.0,667.0,0.0,264.0,2.0,264.0,2.0,264.0,1.1,false
25141.0,14421.0,5237.0,556.0,0.0,264.0,2.0,264.0,2.0,264.0,1.1,false
1213.0,695.0,396.0,542.0,0.0,264.0,2.0,264.0,2.0,264.0,1.1,true
6988.0,4044.0,2914.0,530.0,0.0,264.0,2.0,264.0,2.0,264.0,1.1,true
44331.0,25626.0,13089.0,518.0,0.0,264.0,2.0,264.0,2.0,264.0,1.1,true
62469.0,36482.0,5623.0,503.0,0.0,264.0,2.0,264.0,2.0,264.0,1.1,true
7585.0,4446.0,833.0,649.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,false
16132.0,9298.0,4446.0,493.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,false
965.0,539.0,325.0,477.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
2577.0,1470.0,1160.0,463.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
5114.0,2919.0,2515.0,457.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
3194.0,1814.0,1186.0,453.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
5561.0,3168.0,3139.0,445.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
3387.0,1925.0,1813.0,441.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
5883.0,3316.0,2959.0,435.0,0.0,324.0,2.0,324.0,2.0,324.0,1.1,true
2077.0,1201.0,37.0,696.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,false
7776.0,4545.0,2448.0,598.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
1245.0,711.0,462.0,588.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
1496.0,912.0,106.0,582.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
3570.0,2024.0,828.0,570.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
18.0,10.0,7.0,568.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
1847.0,1061.0,313.0,564.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
6964.0,4099.0,1096.0,562.0,0.0,456.0,2.0,456.0,2.0,456.0,1.1,true
3885.0,2318.0,562.0,596.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,false
8105.0,5003.0,4008.0,538.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,false
2330.0,1352.0,1053.0,502.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,false
14273.0,8471.0,7095.0,466.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
1344.0,750.0,529.0,454.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
6495.0,3741.0,1443.0,446.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
19015.0,11288.0,244.0,443.0,0.0,327.0,2.0,327.0,2.0,327.0,1.1,true
6368.0,3754.0,1086.0,773.0,0.0,457.0,2.0,457.0,2.0,457.0,1.1,false
21599.0,12753.0,10241.0,653.0,0.0,457.0,2.0,457.0,2.0,457.0,1.1,true
21067.0,12400.0,10037.0,625.0,0.0,457.0,2.0,457.0,2.0,457.0,1.1,true
58944.0,34526.0,29957.0,613.0,0.0,457.0,2.0,457.0,2.0,457.0,1.1,true
4801.0,2840.0,108.0,609.0,0.0,457.0,2.0,457.0,2.0,457.0,1.1,true
3190.0,1901.0,203.0,495.0,0.0,260.0,2.0,260.0,2.0,260.0,1.1,false
12830.0,7572.0,5085.0,425.0,0.0,260.0,2.0,260.0,2.0,260.0,1.1,true
25164.0,14626.0,2501.0,417.0,0.0,260.0,2.0,260.0,2.0,260.0,1.1,true
27511.0,16531.0,169.0,415.0,0.0,260.0,2.0,260.0,2.0,260.0,1.1,true
40502.0,24064.0,12651.0,704.0,0.0,297.0,2.0,297.0,2.0,297.0,1.1,false
3550.0,2043.0,1111.0,462.0,0.0,297.0,2.0,297.0,2.0,297.0,1.1,true
3252.0,1858.0,487.0,454.0,0.0,297.0,2.0,297.0,2.0,297.0,1.1,true
8638.0,4960.0,4301.0,446.0,0.0,297.0,2.0,297.0,2.0,297.0,1.1,true
9486.0,5631.0,567.0,444.0,0.0,297.0,2.0,297.0,2.0,297.0,1.1,true
15854.0,9291.0,855.0,442.0,0.0,297.0,2.0,297.0,2.0,297.0,1.1,true
4103.0,2304.0,471.0,694.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,false
6868.0,3960.0,2610.0,616.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,false
1384.0,756.0,376.0,590.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
8561.0,4916.0,4259.0,570.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
32896.0,18977.0,15975.0,556.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
21789.0,12510.0,3364.0,553.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
1987.0,1198.0,231.0,549.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
28084.0,16846.0,773.0,544.0,0.0,391.0,2.0,391.0,2.0,391.0,1.1,true
13035.0,7874.0,4339.0,957.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,false
247.0,149.0,78.0,941.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,false
38381.0,22986.0,16759.0,786.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,false
51067.0,30297.0,27963.0,734.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,true
4980.0,2981.0,2515.0,724.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,true
48835.0,28799.0,25629.0,714.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,true
3966.0,2256.0,1408.0,704.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,true
771.0,426.0,337.0,696.0,0.0,544.0,2.0,544.0,2.0,544.0,1.1,true
7484.0,4538.0,975.0,744.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,false
7848.0,4591.0,742.0,639.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
2313.0,1351.0,1037.0,625.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
21306.0,12524.0,3058.0,609.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
45194.0,26546.0,3162.0,605.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
15390.0,9043.0,378.0,603.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
2063.0,1144.0,129.0,571.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
414.0,242.0,25.0,557.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
1031.0,604.0,359.0,553.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
6823.0,3948.0,2904.0,535.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
9122.0,5405.0,1623.0,531.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
817.0,472.0,474.0,527.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
3048.0,1801.0,807.0,525.0,0.0,371.0,2.0,371.0,2.0,371.0,1.1,true
3572.0,2021.0,573.0,633.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,false
5232.0,3069.0,2039.0,549.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
7266.0,4230.0,3394.0,531.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
543.0,289.0,166.0,515.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
3224.0,1846.0,383.0,513.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
12259.0,7242.0,3210.0,511.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
6176.0,3593.0,1345.0,509.0,0.0,427.0,2.0,427.0,2.0,427.0,1.1,true
4631.0,2717.0,804.0,708.0,0.0,452.0,2.0,452.0,2.0,452.0,1.1,false
23908.0,14168.0,12334.0,688.0,0.0,452.0,2.0,452.0,2.0,452.0,1.1,false
37759.0,22297.0,21011.0,664.0,0.0,452.0,2.0,452.0,2.0,452.0,1.1,true
74702.0,44491.0,42503.0,646.0,0.0,452.0,2.0,452.0,2.0,452.0,1.1,true
108147.0,64159.0,60061.0,624.0,0.0,452.0,2.0,452.0,2.0,452.0,1.1,true
58971.0,35189.0,30141.0,616.0,0.0,452.0,2.0,452.0,2.0,452.0,1.1,true
34688.0,20521.0,9069.0,896.0,0.0,434.0,2.0,434.0,2.0,434.0,1.1,false
21138.0,12372.0,5166.0,692.0,0.0,434.0,2.0,434.0,2.0,434.0,1.1,true
37875.0,22278.0,4873.0,664.0,0.0,434.0,2.0,434.0,2.0,434.0,1.1,true
3401.0,1955.0,496.0,694.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,false
5486.0,3154.0,1398.0,618.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
28599.0,16782.0,2625.0,604.0,0.0,442.0,2.0,442.0,2.0,442.0,1.1,true
14959.0,8650.0,4290.0,857.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,false
243.0,138.0,70.0,813.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,false
31969.0,18698.0,9383.0,709.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
47861.0,28301.0,14404.0,693.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
51908.0,30804.0,22007.0,685.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
11575.0,6925.0,451.0,667.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
658.0,356.0,103.0,665.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
1337.0,749.0,679.0,661.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
1475.0,851.0,450.0,657.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
67.0,36.0,18.0,653.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
2245.0,1305.0,702.0,649.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
18424.0,10932.0,1870.0,647.0,0.0,439.0,2.0,439.0,2.0,439.0,1.1,true
7144.0,4368.0,1904.0,652.0,0.0,333.0,2.0,333.0,2.0,333.0,1.1,false
22435.0,13320.0,8600.0,583.0,0.0,333.0,2.0,333.0,2.0,333.0,1.1,false
22625.0,13047.0,9044.0,553.0,0.0,333.0,2.0,333.0,2.0,333.0,1.1,true
34705.0,20191.0,18296.0,533.0,0.0,333.0,2.0,333.0,2.0,333.0,1.1,true
12467.0,7388.0,894.0,531.0,0.0,333.0,2.0,333.0,2.0,333.0,1.1,true
11532.0,6866.0,321.0,529.0,0.0,333.0,2.0,333.0,2.0,333.0,1.1,true
19948.0,11759.0,5671.0,885.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,false
83475.0,49637.0,25436.0,855.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,false
39904.0,23743.0,15357.0,810.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,true
214452.0,126747.0,96140.0,790.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,true
309179.0,182335.0,112537.0,748.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,true
4430.0,2531.0,1046.0,742.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,true
38790.0,22729.0,15911.0,738.0,0.0,421.0,2.0,421.0,2.0,421.0,1.1,true
3574.0,2075.0,529.0,763.0,0.0,523.0,2.0,523.0,2.0,523.0,1.1,false
2612.0,1453.0,987.0,659.0,0.0,523.0,2.0,523.0,2.0,523.0,1.1,true
785.0,430.0,300.0,641.0,0.0,523.0,2.0,523.0,2.0,523.0,1.1,true
80.0,42.0,11.0,639.0,0.0,523.0,2.0,523.0,2.0,523.0,1.1,true
11049.0,6188.0,3066.0,631.0,0.0,523.0,2.0,523.0,2.0,523.0,1.1,true
76.0,40.0,26.0,629.0,0.0,523.0,2.0,523.0,2.0,523.0,1.1,true
1607.0,945.0,110.0,429.0,0.0,277.0,2.0,277.0,2.0,277.0,1.1,false
6871.0,3917.0,2915.0,387.0,0.0,277.0,2.0,277.0,2.0,277.0,1.1,true
134.0,73.0,59.0,381.0,0.0,277.0,2.0,277.0,2.0,277.0,1.1,true
3188.0,1908.0,241.0,373.0,0.0,277.0,2.0,277.0,2.0,277.0,1.1,true
3115.0,1854.0,245.0,371.0,0.0,277.0,2.0,277.0,2.0,277.0,1.1,true
1138.0,639.0,31.0,367.0,0.0,277.0,2.0,277.0,2.0,277.0,1.1,true
5370.0,3101.0,1188.0,821.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,false
5000.0,2852.0,2292.0,771.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,false
8554.0,4999.0,4239.0,755.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,false
8750.0,5002.0,4038.0,725.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,false
27670.0,15999.0,11965.0,701.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,true
31265.0,17903.0,15379.0,675.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,true
20417.0,11749.0,11323.0,665.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,true
211.0,115.0,82.0,657.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,true
54166.0,31497.0,13211.0,653.0,0.0,475.0,2.0,475.0,2.0,475.0,1.1,true
