hRange, Ratio, Pr(Ratio)<=
1.7976931348623157E308,1.0932642487046633,0.02118426311882599
1.7976931348623157E308,1.093385214007782,0.021241363558499374
1.7976931348623157E308,1.0934065934065933,0.02129846399817276
1.7976931348623157E308,1.0935672514619883,0.021355564437846145
1.7976931348623157E308,1.09375,0.0215268657568663
1.7976931348623157E308,1.0939226519337018,0.021583966196539687
1.7976931348623157E308,1.0939597315436242,0.021698167075886458
1.7976931348623157E308,1.0941176470588236,0.021755267515559843
1.7976931348623157E308,1.094240837696335,0.02181236795523323
1.7976931348623157E308,1.0944444444444446,0.021869468394906614
1.7976931348623157E308,1.094488188976378,0.02192656883458
1.7976931348623157E308,1.0945945945945945,0.021983669274253385
1.7976931348623157E308,1.0946745562130178,0.02204076971392677
1.7976931348623157E308,1.0947368421052632,0.022097870153600156
1.7976931348623157E308,1.094972067039106,0.02215497059327354
1.7976931348623157E308,1.0952380952380953,0.022383372351967083
1.7976931348623157E308,1.095505617977528,0.022440472791640468
1.7976931348623157E308,1.0957446808510638,0.022497573231313853
1.7976931348623157E308,1.095808383233533,0.02255467367098724
1.7976931348623157E308,1.095890410958904,0.022725974990007395
1.7976931348623157E308,1.096,0.022840175869354166
1.7976931348623157E308,1.0960451977401129,0.02289727630902755
1.7976931348623157E308,1.0962566844919786,0.022954376748700937
1.7976931348623157E308,1.096551724137931,0.023068577628047707
1.7976931348623157E308,1.0965909090909092,0.023125678067721093
1.7976931348623157E308,1.0966183574879227,0.023182778507394478
1.7976931348623157E308,1.096774193548387,0.023354079826414634
1.7976931348623157E308,1.0971428571428572,0.02341118026608802
1.7976931348623157E308,1.0972222222222223,0.02352538114543479
1.7976931348623157E308,1.0972972972972972,0.023582481585108176
1.7976931348623157E308,1.0975609756097562,0.023810883343801718
1.7976931348623157E308,1.0977011494252873,0.023867983783475103
1.7976931348623157E308,1.0978260869565217,0.02392508422314849
1.7976931348623157E308,1.097902097902098,0.02403928510249526
1.7976931348623157E308,1.0981308411214954,0.024096385542168645
1.7976931348623157E308,1.0982658959537572,0.02415348598184203
1.7976931348623157E308,1.0983050847457627,0.024210586421515416
1.7976931348623157E308,1.098360655737705,0.024381887740535572
1.7976931348623157E308,1.0985915492957747,0.024610289499229113
1.7976931348623157E308,1.098639455782313,0.0246673899389025
1.7976931348623157E308,1.0988372093023255,0.024724490378575884
1.7976931348623157E308,1.098901098901099,0.02478159081824927
1.7976931348623157E308,1.098976109215017,0.024838691257922655
1.7976931348623157E308,1.099009900990099,0.02500999257694281
1.7976931348623157E308,1.0991735537190082,0.025124193456289582
1.7976931348623157E308,1.099290780141844,0.025181293895962967
1.7976931348623157E308,1.0993150684931507,0.025238394335636353
1.7976931348623157E308,1.0994475138121547,0.025295494775309738
1.7976931348623157E308,1.1,0.025695197853023436
1.7976931348623157E308,1.1005291005291005,0.02575229829269682
1.7976931348623157E308,1.100558659217877,0.025809398732370207
1.7976931348623157E308,1.100609756097561,0.025866499172043592
1.7976931348623157E308,1.1007194244604317,0.025923599611716978
1.7976931348623157E308,1.1008403361344539,0.02603780049106375
1.7976931348623157E308,1.1009174311926606,0.026094900930737134
1.7976931348623157E308,1.101010101010101,0.026209101810083905
1.7976931348623157E308,1.101123595505618,0.026323302689430676
1.7976931348623157E308,1.1012269938650308,0.02638040312910406
1.7976931348623157E308,1.1012658227848102,0.026437503568777446
1.7976931348623157E308,1.1014492753623188,0.026551704448124217
1.7976931348623157E308,1.1015384615384616,0.026608804887797603
1.7976931348623157E308,1.1015625,0.026665905327470988
1.7976931348623157E308,1.1016949152542372,0.026951407525837915
1.7976931348623157E308,1.1018518518518519,0.0270085079655113
1.7976931348623157E308,1.1019417475728155,0.027065608405184686
1.7976931348623157E308,1.1020408163265305,0.027236909724204842
1.7976931348623157E308,1.1021671826625388,0.027294010163878227
1.7976931348623157E308,1.102189781021898,0.027351110603551613
1.7976931348623157E308,1.1022727272727273,0.027408211043225
1.7976931348623157E308,1.1024844720496894,0.027465311482898384
1.7976931348623157E308,1.1025641025641026,0.02752241192257177
1.7976931348623157E308,1.102803738317757,0.027579512362245154
1.7976931348623157E308,1.1028571428571428,0.027693713241591925
1.7976931348623157E308,1.1029411764705883,0.027807914120938696
1.7976931348623157E308,1.1030927835051547,0.02786501456061208
1.7976931348623157E308,1.103125,0.027922115000285467
1.7976931348623157E308,1.103225806451613,0.027979215439958852
1.7976931348623157E308,1.103448275862069,0.02826471763832578
1.7976931348623157E308,1.1037735849056605,0.028321818077999165
1.7976931348623157E308,1.1040462427745665,0.028436018957345936
1.7976931348623157E308,1.1041009463722398,0.02849311939701932
1.7976931348623157E308,1.1041666666666667,0.028607320276366092
1.7976931348623157E308,1.1043478260869566,0.028721521155712863
1.7976931348623157E308,1.1044303797468353,0.028778621595386248
1.7976931348623157E308,1.1046511627906976,0.02889282247473302
1.7976931348623157E308,1.1047297297297298,0.028949922914406404
1.7976931348623157E308,1.1047619047619048,0.02900702335407979
1.7976931348623157E308,1.105095541401274,0.029064123793753175
1.7976931348623157E308,1.105263157894737,0.029463826871466873
1.7976931348623157E308,1.1054313099041533,0.02952092731114026
1.7976931348623157E308,1.1057692307692308,0.029578027750813644
1.7976931348623157E308,1.1058823529411765,0.02963512819048703
1.7976931348623157E308,1.106060606060606,0.0297493290698338
1.7976931348623157E308,1.1061093247588425,0.029806429509507185
1.7976931348623157E308,1.1061946902654867,0.030034831268200727
1.7976931348623157E308,1.1064516129032258,0.030091931707874112
1.7976931348623157E308,1.106508875739645,0.030149032147547498
1.7976931348623157E308,1.1065292096219932,0.030206132587220883
1.7976931348623157E308,1.1066666666666667,0.03026323302689427
1.7976931348623157E308,1.1067961165048543,0.030320333466567654
1.7976931348623157E308,1.1068702290076335,0.03037743390624104
1.7976931348623157E308,1.1071428571428572,0.030777136983954737
1.7976931348623157E308,1.1074918566775245,0.030834237423628123
1.7976931348623157E308,1.1075949367088607,0.030891337863301508
1.7976931348623157E308,1.1076923076923078,0.031062639182321664
1.7976931348623157E308,1.1077844311377245,0.031176840061668435
1.7976931348623157E308,1.107843137254902,0.03129104094101521
1.7976931348623157E308,1.1081081081081081,0.031576543139382136
1.7976931348623157E308,1.1081967213114754,0.03163364357905552
1.7976931348623157E308,1.10828025477707,0.03169074401872891
1.7976931348623157E308,1.108433734939759,0.03186204533774906
1.7976931348623157E308,1.1085271317829457,0.03203334665676922
1.7976931348623157E308,1.1085526315789473,0.032090447096442605
1.7976931348623157E308,1.1088435374149659,0.03214754753611599
1.7976931348623157E308,1.108910891089109,0.032204647975789376
1.7976931348623157E308,1.108974358974359,0.03226174841546276
1.7976931348623157E308,1.1090909090909091,0.0324901501741563
1.7976931348623157E308,1.109375,0.03266145149317646
1.7976931348623157E308,1.1096774193548387,0.032718551932849844
1.7976931348623157E308,1.1097560975609757,0.032832752812196615
1.7976931348623157E308,1.1098039215686275,0.03288985325187
1.7976931348623157E308,1.110091743119266,0.032946953691543386
1.7976931348623157E308,1.110236220472441,0.03317535545023693
1.7976931348623157E308,1.110344827586207,0.03323245588991031
1.7976931348623157E308,1.1103896103896105,0.0332895563295837
1.7976931348623157E308,1.1104294478527608,0.03340375720893047
1.7976931348623157E308,1.1104972375690607,0.033460857648603855
1.7976931348623157E308,1.1106719367588933,0.03351795808827724
1.7976931348623157E308,1.1111111111111112,0.034088962485011094
1.7976931348623157E308,1.111731843575419,0.03414606292468448
1.7976931348623157E308,1.1118012422360248,0.034203163364357865
1.7976931348623157E308,1.111842105263158,0.03426026380403125
1.7976931348623157E308,1.1118881118881119,0.034317364243704636
1.7976931348623157E308,1.112,0.03448866556272479
1.7976931348623157E308,1.1121951219512196,0.03454576600239818
1.7976931348623157E308,1.1124260355029585,0.03460286644207156
1.7976931348623157E308,1.1125,0.03465996688174495
1.7976931348623157E308,1.1127450980392157,0.034717067321418334
1.7976931348623157E308,1.1129032258064515,0.034945469080111875
1.7976931348623157E308,1.1132075471698113,0.03500256951978526
1.7976931348623157E308,1.1134751773049645,0.03511677039913203
1.7976931348623157E308,1.1136363636363635,0.03517387083880542
1.7976931348623157E308,1.1137931034482758,0.0352309712784788
1.7976931348623157E308,1.113821138211382,0.03540227259749896
1.7976931348623157E308,1.1139240506329113,0.035459373037172344
1.7976931348623157E308,1.1142857142857143,0.03551647347684573
1.7976931348623157E308,1.1146496815286624,0.035573573916519115
1.7976931348623157E308,1.1147540983606556,0.03574487523553927
1.7976931348623157E308,1.1151079136690647,0.035801975675212656
1.7976931348623157E308,1.1153846153846154,0.03591617655455943
1.7976931348623157E308,1.115702479338843,0.03597327699423281
1.7976931348623157E308,1.1159420289855073,0.0360303774339062
1.7976931348623157E308,1.1161290322580646,0.03608747787357958
1.7976931348623157E308,1.116504854368932,0.03614457831325297
1.7976931348623157E308,1.1166666666666667,0.036201678752926354
1.7976931348623157E308,1.116751269035533,0.03625877919259974
1.7976931348623157E308,1.1167883211678833,0.036315879632273125
1.7976931348623157E308,1.1168831168831168,0.036430080511619896
1.7976931348623157E308,1.1173469387755102,0.03648718095129328
1.7976931348623157E308,1.1176470588235294,0.03677268314966021
1.7976931348623157E308,1.1182266009852218,0.036829783589333594
1.7976931348623157E308,1.118421052631579,0.03688688402900698
1.7976931348623157E308,1.11864406779661,0.036943984468680365
1.7976931348623157E308,1.1189591078066914,0.03700108490835375
1.7976931348623157E308,1.119205298013245,0.037058185348027135
1.7976931348623157E308,1.1194029850746268,0.03711528578770052
1.7976931348623157E308,1.1196581196581197,0.03722948666704729
1.7976931348623157E308,1.1197604790419162,0.03728658710672068
1.7976931348623157E308,1.119815668202765,0.03734368754639406
1.7976931348623157E308,1.1198501872659177,0.03740078798606745
1.7976931348623157E308,1.12,0.03745788842574083
1.7976931348623157E308,1.1203007518796992,0.03751498886541422
1.7976931348623157E308,1.1203703703703705,0.037572089305087604
1.7976931348623157E308,1.1206896551724137,0.03762918974476099
1.7976931348623157E308,1.120754716981132,0.037686290184434375
1.7976931348623157E308,1.1211072664359862,0.03774339062410776
1.7976931348623157E308,1.121212121212121,0.037914691943127916
1.7976931348623157E308,1.1215277777777777,0.0379717923828013
1.7976931348623157E308,1.1216730038022813,0.03802889282247469
1.7976931348623157E308,1.1217391304347826,0.03808599326214807
1.7976931348623157E308,1.1221374045801527,0.03814309370182146
1.7976931348623157E308,1.1224489795918366,0.038314395020841614
1.7976931348623157E308,1.1225165562913908,0.038371495460515
1.7976931348623157E308,1.1228070175438596,0.038428595900188385
1.7976931348623157E308,1.1228813559322033,0.03848569633986177
1.7976931348623157E308,1.1229235880398671,0.038542796779535156
1.7976931348623157E308,1.1229508196721312,0.03859989721920854
1.7976931348623157E308,1.1231527093596059,0.03865699765888193
1.7976931348623157E308,1.1232227488151658,0.03871409809855531
1.7976931348623157E308,1.1232876712328768,0.0387711985382287
1.7976931348623157E308,1.1233333333333333,0.03882829897790208
1.7976931348623157E308,1.123404255319149,0.03888539941757547
1.7976931348623157E308,1.123456790123457,0.038942499857248854
1.7976931348623157E308,1.1237113402061856,0.03899960029692224
1.7976931348623157E308,1.1237458193979932,0.039056700736595625
1.7976931348623157E308,1.1238095238095238,0.03911380117626901
1.7976931348623157E308,1.1238938053097345,0.039170901615942395
1.7976931348623157E308,1.123931623931624,0.03922800205561578
1.7976931348623157E308,1.1239669421487604,0.039285102495289166
1.7976931348623157E308,1.124031007751938,0.03934220293496255
1.7976931348623157E308,1.1241610738255035,0.03939930337463594
1.7976931348623157E308,1.124223602484472,0.03945640381430932
1.7976931348623157E308,1.124401913875598,0.03951350425398271
1.7976931348623157E308,1.1244635193133048,0.03957060469365609
1.7976931348623157E308,1.1244813278008299,0.03962770513332948
1.7976931348623157E308,1.1245136186770428,0.039684805573002864
1.7976931348623157E308,1.1246882793017456,0.03974190601267625
1.7976931348623157E308,1.125,0.04025580996973672
1.7976931348623157E308,1.1254901960784314,0.0403129104094101
1.7976931348623157E308,1.1256038647342994,0.04037001084908349
1.7976931348623157E308,1.1257861635220126,0.040427111288756874
1.7976931348623157E308,1.125984251968504,0.040541312168103645
1.7976931348623157E308,1.1260504201680672,0.04059841260777703
1.7976931348623157E308,1.1262135922330097,0.040655513047450416
1.7976931348623157E308,1.1263157894736842,0.0407126134871238
1.7976931348623157E308,1.1264822134387351,0.04076971392679719
1.7976931348623157E308,1.1265060240963856,0.04082681436647057
1.7976931348623157E308,1.1265822784810127,0.04094101524581734
1.7976931348623157E308,1.1268292682926828,0.04099811568549073
1.7976931348623157E308,1.126984126984127,0.041055216125164114
1.7976931348623157E308,1.1271186440677967,0.0411123165648375
1.7976931348623157E308,1.1272727272727272,0.04122651744418427
1.7976931348623157E308,1.127388535031847,0.041283617883857655
1.7976931348623157E308,1.1274509803921569,0.04134071832353104
1.7976931348623157E308,1.1274900398406376,0.041397818763204426
1.7976931348623157E308,1.127659574468085,0.04145491920287781
1.7976931348623157E308,1.1277533039647578,0.0415120196425512
1.7976931348623157E308,1.1278195488721805,0.04156912008222458
1.7976931348623157E308,1.128,0.04162622052189797
1.7976931348623157E308,1.1280788177339902,0.04168332096157135
1.7976931348623157E308,1.1282051282051282,0.041797521840918124
1.7976931348623157E308,1.128440366972477,0.041911722720264895
1.7976931348623157E308,1.1285140562248996,0.04196882315993828
1.7976931348623157E308,1.1287128712871286,0.04208302403928505
1.7976931348623157E308,1.128755364806867,0.042140124478958436
1.7976931348623157E308,1.1289198606271778,0.04219722491863182
1.7976931348623157E308,1.1290322580645162,0.04225432535830521
1.7976931348623157E308,1.1293103448275863,0.04231142579797859
1.7976931348623157E308,1.1293532338308458,0.04236852623765198
1.7976931348623157E308,1.1296296296296295,0.04248272711699875
1.7976931348623157E308,1.1297709923664123,0.042539827556672134
1.7976931348623157E308,1.12987012987013,0.042654028436018905
1.7976931348623157E308,1.13,0.04271112887569229
1.7976931348623157E308,1.1301204819277109,0.042768229315365676
1.7976931348623157E308,1.1301775147928994,0.04282532975503906
1.7976931348623157E308,1.130232558139535,0.04288243019471245
1.7976931348623157E308,1.1302681992337165,0.04293953063438583
1.7976931348623157E308,1.1303258145363408,0.04299663107405922
1.7976931348623157E308,1.1304347826086956,0.043167932393079374
1.7976931348623157E308,1.1306532663316582,0.04322503283275276
1.7976931348623157E308,1.130718954248366,0.04333923371209953
1.7976931348623157E308,1.1307506053268765,0.043396334151772915
1.7976931348623157E308,1.1307692307692307,0.0434534345914463
1.7976931348623157E308,1.1308411214953271,0.04362473591046646
1.7976931348623157E308,1.1310043668122272,0.04368183635013984
1.7976931348623157E308,1.1310679611650485,0.04373893678981323
1.7976931348623157E308,1.1311475409836065,0.04379603722948661
1.7976931348623157E308,1.13125,0.04385313766916
1.7976931348623157E308,1.1312741312741312,0.043910238108833384
1.7976931348623157E308,1.1313131313131313,0.044024438988180155
1.7976931348623157E308,1.1313868613138687,0.044138639867526926
1.7976931348623157E308,1.131578947368421,0.044252840746873696
1.7976931348623157E308,1.1318681318681318,0.04430994118654708
1.7976931348623157E308,1.131979695431472,0.04436704162622047
1.7976931348623157E308,1.1320754716981132,0.044538342945240623
1.7976931348623157E308,1.1322314049586777,0.04459544338491401
1.7976931348623157E308,1.1323529411764706,0.044766744703934165
1.7976931348623157E308,1.1324503311258278,0.044880945583280936
1.7976931348623157E308,1.1325301204819278,0.04493804602295432
1.7976931348623157E308,1.132596685082873,0.04499514646262771
1.7976931348623157E308,1.1326530612244898,0.04505224690230109
1.7976931348623157E308,1.1327433628318584,0.04510934734197448
1.7976931348623157E308,1.1330049261083743,0.04516644778164786
1.7976931348623157E308,1.1333333333333333,0.04556615085936156
1.7976931348623157E308,1.1336633663366336,0.045623251299034946
1.7976931348623157E308,1.1338912133891212,0.04568035173870833
1.7976931348623157E308,1.1339285714285714,0.04573745217838172
1.7976931348623157E308,1.134020618556701,0.0457945526180551
1.7976931348623157E308,1.1340782122905029,0.04585165305772849
1.7976931348623157E308,1.134185303514377,0.04590875349740187
1.7976931348623157E308,1.1341991341991342,0.04596585393707526
1.7976931348623157E308,1.1342281879194631,0.046022954376748644
1.7976931348623157E308,1.1343283582089552,0.046137155256095415
1.7976931348623157E308,1.1345291479820627,0.0461942556957688
1.7976931348623157E308,1.1346153846153846,0.04630845657511557
1.7976931348623157E308,1.1347150259067358,0.046365557014788956
1.7976931348623157E308,1.1348314606741574,0.04642265745446234
1.7976931348623157E308,1.1349206349206349,0.04647975789413573
1.7976931348623157E308,1.1349693251533743,0.04653685833380911
1.7976931348623157E308,1.135048231511254,0.0465939587734825
1.7976931348623157E308,1.135135135135135,0.04670815965282927
1.7976931348623157E308,1.1353383458646618,0.046765260092502654
1.7976931348623157E308,1.1354166666666667,0.046879460971849425
1.7976931348623157E308,1.135483870967742,0.04693656141152281
1.7976931348623157E308,1.1355932203389831,0.04705076229086958
1.7976931348623157E308,1.1357466063348416,0.04710786273054297
1.7976931348623157E308,1.1359223300970873,0.04716496317021635
1.7976931348623157E308,1.1361256544502618,0.04722206360988974
1.7976931348623157E308,1.1362397820163488,0.04727916404956312
1.7976931348623157E308,1.1363636363636365,0.047507565808256665
1.7976931348623157E308,1.1366120218579234,0.04756466624793005
1.7976931348623157E308,1.1367521367521367,0.04767886712727682
1.7976931348623157E308,1.1368421052631579,0.047735967566950206
1.7976931348623157E308,1.136919315403423,0.04779306800662359
1.7976931348623157E308,1.1369863013698631,0.04790726888597036
1.7976931348623157E308,1.1370967741935485,0.04796436932564375
1.7976931348623157E308,1.1371428571428572,0.04802146976531713
1.7976931348623157E308,1.1371681415929205,0.04807857020499052
1.7976931348623157E308,1.1373626373626373,0.048135670644663904
1.7976931348623157E308,1.1374045801526718,0.048249871524010675
1.7976931348623157E308,1.1375661375661377,0.04830697196368406
1.7976931348623157E308,1.1376146788990826,0.048364072403357446
1.7976931348623157E308,1.1377245508982037,0.04842117284303083
1.7976931348623157E308,1.137741046831956,0.048478273282704216
1.7976931348623157E308,1.1379310344827587,0.048763775481071144
1.7976931348623157E308,1.138121546961326,0.04882087592074453
1.7976931348623157E308,1.138157894736842,0.048877976360417914
1.7976931348623157E308,1.1381818181818182,0.0489350768000913
1.7976931348623157E308,1.1382488479262673,0.048992177239764685
1.7976931348623157E308,1.1382716049382715,0.04904927767943807
1.7976931348623157E308,1.1384615384615384,0.04916347855878484
1.7976931348623157E308,1.1385041551246537,0.04922057899845823
1.7976931348623157E308,1.1386138613861385,0.04927767943813161
1.7976931348623157E308,1.1386861313868613,0.049334779877805
1.7976931348623157E308,1.138728323699422,0.04939188031747838
1.7976931348623157E308,1.1388174807197944,0.04944898075715177
1.7976931348623157E308,1.1388888888888888,0.04956318163649854
1.7976931348623157E308,1.1390728476821192,0.049620282076171925
1.7976931348623157E308,1.1391752577319587,0.04967738251584531
1.7976931348623157E308,1.1391941391941391,0.049734482955518695
1.7976931348623157E308,1.139275766016713,0.04979158339519208
1.7976931348623157E308,1.1393034825870647,0.04990578427453885
1.7976931348623157E308,1.1393939393939394,0.04996288471421224
1.7976931348623157E308,1.1395348837209303,0.05030548735225255
1.7976931348623157E308,1.1396648044692737,0.050362587791925935
1.7976931348623157E308,1.1397058823529411,0.05041968823159932
1.7976931348623157E308,1.1398601398601398,0.050476788671272706
1.7976931348623157E308,1.1398963730569949,0.05053388911094609
1.7976931348623157E308,1.1399416909620992,0.050590989550619477
1.7976931348623157E308,1.14,0.05070519042996625
1.7976931348623157E308,1.1400560224089635,0.05076229086963963
1.7976931348623157E308,1.1401869158878504,0.050876491748986404
1.7976931348623157E308,1.1402214022140222,0.05093359218865979
1.7976931348623157E308,1.1402597402597403,0.050990692628333174
1.7976931348623157E308,1.1403508771929824,0.051104893507679945
1.7976931348623157E308,1.1404494382022472,0.05116199394735333
1.7976931348623157E308,1.140468227424749,0.051219094387026716
1.7976931348623157E308,1.140625,0.05133329526637349
1.7976931348623157E308,1.1407035175879396,0.05139039570604687
1.7976931348623157E308,1.1407407407407408,0.05144749614572026
1.7976931348623157E308,1.1408450704225352,0.05156169702506703
1.7976931348623157E308,1.1409395973154361,0.051618797464740414
1.7976931348623157E308,1.1409691629955947,0.0516758979044138
1.7976931348623157E308,1.1411764705882352,0.05179009878376057
1.7976931348623157E308,1.1412429378531073,0.051847199223433955
1.7976931348623157E308,1.141263940520446,0.05190429966310734
1.7976931348623157E308,1.1414141414141414,0.0520756009821275
1.7976931348623157E308,1.1414634146341462,0.05213270142180088
1.7976931348623157E308,1.1415094339622642,0.05218980186147427
1.7976931348623157E308,1.1415929203539823,0.05224690230114765
1.7976931348623157E308,1.141643059490085,0.05230400274082104
1.7976931348623157E308,1.141732283464567,0.052361103180494424
1.7976931348623157E308,1.1417910447761195,0.05241820362016781
1.7976931348623157E308,1.1418918918918919,0.052475304059841195
1.7976931348623157E308,1.1420118343195267,0.05253240449951458
1.7976931348623157E308,1.1420454545454546,0.052589504939187966
1.7976931348623157E308,1.1421319796954315,0.05264660537886135
1.7976931348623157E308,1.142156862745098,0.052703705818534737
1.7976931348623157E308,1.1421800947867298,0.05276080625820812
1.7976931348623157E308,1.142322097378277,0.05281790669788151
1.7976931348623157E308,1.1423728813559322,0.05287500713755489
1.7976931348623157E308,1.142433234421365,0.05293210757722828
1.7976931348623157E308,1.1424501424501425,0.052989208016901664
1.7976931348623157E308,1.1425061425061425,0.05304630845657505
1.7976931348623157E308,1.1428571428571428,0.053731513732655674
1.7976931348623157E308,1.143222506393862,0.05378861417232906
1.7976931348623157E308,1.143266475644699,0.053845714612002445
1.7976931348623157E308,1.1432835820895522,0.05390281505167583
1.7976931348623157E308,1.1433447098976108,0.053959915491349215
1.7976931348623157E308,1.1433962264150943,0.0540170159310226
1.7976931348623157E308,1.1434782608695653,0.054074116370695986
1.7976931348623157E308,1.1435406698564594,0.05413121681036937
1.7976931348623157E308,1.1435643564356435,0.05418831725004276
1.7976931348623157E308,1.1435897435897435,0.05435961856906291
1.7976931348623157E308,1.1436781609195403,0.0544167190087363
1.7976931348623157E308,1.1437125748502994,0.05453091988808307
1.7976931348623157E308,1.14375,0.054588020327756455
1.7976931348623157E308,1.143835616438356,0.05464512076742984
1.7976931348623157E308,1.143859649122807,0.054702221207103226
1.7976931348623157E308,1.143884892086331,0.05475932164677661
1.7976931348623157E308,1.1439205955334988,0.05481642208645
1.7976931348623157E308,1.143939393939394,0.05487352252612338
1.7976931348623157E308,1.144,0.05493062296579677
1.7976931348623157E308,1.144092219020173,0.05498772340547015
1.7976931348623157E308,1.1441048034934498,0.05504482384514354
1.7976931348623157E308,1.1441441441441442,0.05527322560383708
1.7976931348623157E308,1.144278606965174,0.055330326043510465
1.7976931348623157E308,1.1443298969072164,0.05555872780220401
1.7976931348623157E308,1.144486692015209,0.05561582824187739
1.7976931348623157E308,1.144578313253012,0.05567292868155078
1.7976931348623157E308,1.1446540880503144,0.05573002912122416
1.7976931348623157E308,1.1447963800904977,0.05578712956089755
1.7976931348623157E308,1.144927536231884,0.055844230000570934
1.7976931348623157E308,1.145,0.055958430879917705
1.7976931348623157E308,1.1450151057401812,0.05601553131959109
1.7976931348623157E308,1.145077720207254,0.056186832638611246
1.7976931348623157E308,1.1451104100946372,0.05624393307828463
1.7976931348623157E308,1.1451612903225807,0.05630103351795802
1.7976931348623157E308,1.1454545454545455,0.05647233483697817
1.7976931348623157E308,1.1457286432160805,0.05652943527665156
1.7976931348623157E308,1.145748987854251,0.05664363615599833
1.7976931348623157E308,1.1458333333333333,0.05687203791469187
1.7976931348623157E308,1.1458966565349544,0.05692913835436526
1.7976931348623157E308,1.145985401459854,0.05698623879403864
1.7976931348623157E308,1.146095717884131,0.05704333923371203
1.7976931348623157E308,1.1461187214611872,0.05710043967338541
1.7976931348623157E308,1.1462140992167102,0.0571575401130588
1.7976931348623157E308,1.146341463414634,0.057328841432078954
1.7976931348623157E308,1.1464646464646464,0.05738594187175234
1.7976931348623157E308,1.1465968586387434,0.05767144407011927
1.7976931348623157E308,1.1466275659824048,0.05772854450979265
1.7976931348623157E308,1.1466666666666667,0.05789984582881281
1.7976931348623157E308,1.146788990825688,0.057956946268486194
1.7976931348623157E308,1.1468354430379746,0.05801404670815958
1.7976931348623157E308,1.146938775510204,0.058071147147832965
1.7976931348623157E308,1.146981627296588,0.05812824758750635
1.7976931348623157E308,1.1470588235294117,0.058185348027179735
1.7976931348623157E308,1.1472081218274113,0.05824244846685312
1.7976931348623157E308,1.147239263803681,0.058299548906526506
1.7976931348623157E308,1.1473684210526316,0.05847085022554666
1.7976931348623157E308,1.1474654377880185,0.05852795066522005
1.7976931348623157E308,1.1474820143884892,0.05858505110489343
1.7976931348623157E308,1.1475409836065573,0.05864215154456682
1.7976931348623157E308,1.1476510067114094,0.058699251984240204
1.7976931348623157E308,1.1479289940828403,0.05875635242391359
1.7976931348623157E308,1.148014440433213,0.058813452863586975
1.7976931348623157E308,1.1481481481481481,0.05938445726032083
1.7976931348623157E308,1.1485148514851484,0.059441557699994214
1.7976931348623157E308,1.1485507246376812,0.0594986581396676
1.7976931348623157E308,1.1486486486486487,0.059555758579340985
1.7976931348623157E308,1.1487603305785123,0.05961285901901437
1.7976931348623157E308,1.1488372093023256,0.05972705989836114
1.7976931348623157E308,1.148936170212766,0.05995546165705468
1.7976931348623157E308,1.1492537313432836,0.06001256209672807
1.7976931348623157E308,1.1495327102803738,0.060183863415748225
1.7976931348623157E308,1.1496598639455782,0.06024096385542161
1.7976931348623157E308,1.1497326203208555,0.060298064295094995
1.7976931348623157E308,1.1498371335504887,0.06035516473476838
1.7976931348623157E308,1.15,0.06052646605378854
1.7976931348623157E308,1.1502347417840375,0.06069776737280869
1.7976931348623157E308,1.150375939849624,0.06075486781248208
1.7976931348623157E308,1.1505376344086022,0.060926169131502235
1.7976931348623157E308,1.1506276150627615,0.06098326957117562
1.7976931348623157E308,1.1506849315068493,0.061040370010849006
1.7976931348623157E308,1.150943396226415,0.06121167132986916
1.7976931348623157E308,1.1512605042016806,0.06126877176954255
1.7976931348623157E308,1.1513513513513514,0.061440073088562704
1.7976931348623157E308,1.1514084507042253,0.06149717352823609
1.7976931348623157E308,1.1515151515151516,0.061554273967909474
1.7976931348623157E308,1.1516587677725119,0.06161137440758286
1.7976931348623157E308,1.1517241379310346,0.061668474847256245
1.7976931348623157E308,1.1518987341772151,0.0618397761662764
1.7976931348623157E308,1.1521739130434783,0.06201107748529656
1.7976931348623157E308,1.1522491349480968,0.06206817792496994
1.7976931348623157E308,1.1523809523809523,0.062296579683663485
1.7976931348623157E308,1.1524390243902438,0.06235368012333687
1.7976931348623157E308,1.152542372881356,0.062410780563010256
1.7976931348623157E308,1.1526315789473685,0.06246788100268364
1.7976931348623157E308,1.1526717557251909,0.06252498144235703
1.7976931348623157E308,1.1527777777777777,0.06258208188203042
1.7976931348623157E308,1.1528662420382165,0.0626391823217038
1.7976931348623157E308,1.1530054644808743,0.06275338320105057
1.7976931348623157E308,1.1530343007915567,0.06281048364072396
1.7976931348623157E308,1.1531100478468899,0.06292468452007073
1.7976931348623157E308,1.1531914893617021,0.06298178495974412
1.7976931348623157E308,1.1533742331288344,0.0630388853994175
1.7976931348623157E308,1.1535087719298245,0.06309598583909089
1.7976931348623157E308,1.1538461538461537,0.06360988979615136
1.7976931348623157E308,1.154320987654321,0.06366699023582474
1.7976931348623157E308,1.1544715447154472,0.06372409067549813
1.7976931348623157E308,1.1545454545454545,0.06378119111517151
1.7976931348623157E308,1.1545893719806763,0.06395249243419167
1.7976931348623157E308,1.1546961325966851,0.06400959287386505
1.7976931348623157E308,1.1548387096774193,0.06406669331353844
1.7976931348623157E308,1.1549295774647887,0.06418089419288521
1.7976931348623157E308,1.1550387596899225,0.0642379946325586
1.7976931348623157E308,1.15527950310559,0.06429509507223198
1.7976931348623157E308,1.1553398058252426,0.06452349683092552
1.7976931348623157E308,1.1554404145077721,0.06458059727059891
