Cost, Pr(OPT<Cost)
35.0,0.36
35.8974358974359,0.39
35.92105263157895,0.54
35.945945945945944,0.72
35.97222222222222,0.87
36.0,0.97
36.02941176470588,0.98
36.09375,1.0
